Date,KSSMB,KQSMB,KSHML,KQHML,KSMMT,KQMMT
2019-06-12,-0.0035,0.0022,-0.00562,0.0032,-0.002308412,0.002801766
2019-06-13,-0.0027,0.00785,0.007096667,0.003475,0.005246392,0.006257857
2019-06-14,-0.0038,0.0033,-0.003796667,-0.009325,0.012801007,-0.008462991
2019-06-17,-0.003,0.00405,-3.67E-05,-0.011,0.001325286,0.006160049
2019-06-18,0.0054,0.00755,0.002616667,0.0028,-0.009439231,-0.025121746
2019-06-19,0.0025,-0.00605,0.00864,-0.003425,0.012463949,0.012634572
2019-06-20,0.0004,-0.0006,0.01066,0.01125,-0.004542456,0.001260576
2019-06-21,0.0003,0.0048,0.002133333,-0.008775,-0.022408956,-0.029844224
2019-06-24,-0.0002,0.00385,-0.0056,-0.001575,0.020862522,-0.032957305
2019-06-25,0.00215,-0.00615,-0.002883333,-0.0071,-0.008343584,-0.007303497
2019-06-26,0.00055,-0.00065,0.00086,0.00355,0.013654251,-0.023084518
2019-06-27,0.00955,0.01075,-0.001776667,-0.0069,-0.019381701,-0.004746002
2019-06-28,0.00055,0.01555,-0.00034,-0.00555,-0.009425256,0.001255949
2019-07-01,-0.00025,-0.02515,-0.003423333,0.009025,0.03818398,-0.002459822
2019-07-02,-0.00525,0.01195,0.002196667,0.000225,-0.00867611,0.009642582
2019-07-03,-0.00065,-0.0042,0.004676667,0.00065,-0.012749055,-0.013008306
2019-07-04,0.00785,0.0052,-0.001153333,0.0098,-0.005331978,-0.017172383
2019-07-05,-0.00175,-0.0088,0.00081,0.0066,-0.001967117,0.019248244
2019-07-08,0.00995,-0.00915,-0.011953333,-0.012,-0.005538465,-0.014824095
2019-07-09,0.00065,0.0151,0.005893333,-0.004825,-0.007887821,-0.017876375
2019-07-10,-0.00625,0.00535,0.006513333,0.0105,-0.006587526,0.008419852
2019-07-11,-0.00015,-0.0009,0.00595,-0.0017,0.017955018,0.034779814
2019-07-12,0.00115,0.0046,-0.00217,-0.0017,0.008150702,-0.002812356
2019-07-15,0.00695,-0.00455,-0.000386667,0.003975,-0.007157406,-0.020883922
2019-07-16,0.00535,-0.00495,0.000246667,0.005325,-0.005843153,-0.000158202
2019-07-17,0.00285,-0.005,0.002573333,-0.00585,0.006967575,0.006690501
2019-07-18,-0.00415,0.0062,0.003846667,-0.002475,-0.013019618,0.005008582
2019-07-19,0.0061,-0.01155,0.005196667,0.00135,0.019471334,-0.004184951
2019-07-22,0.00035,0.0034,0.00735,-0.002425,-0.008869593,-0.009166023
2019-07-23,0.0122,-0.00175,-0.01348,-0.00375,-0.018457636,0.010971912
2019-07-24,0.0003,-0.00525,0.00259,-0.005625,-0.015883107,-0.041192885
2019-07-25,0.00555,-0.00045,0.003196667,-0.002175,-0.002640079,-0.027153006
2019-07-26,0.00115,-0.00585,0.005183333,0.009625,-0.018858866,-0.01330967
2019-07-29,0.01525,-0.0139,-0.015666667,-0.0039,-0.012117081,-0.056227218
2019-07-30,-0.00945,0.0132,0.00105,0.0025,0.021274546,0.011864249
2019-07-31,-0.00715,0,-0.009893333,-0.0009,0.02857372,0.018213525
2019-08-01,0.0079,-0.00795,0.010373333,0.00305,0.019302559,-0.010706375
2019-08-02,-0.00965,0.02575,0.007176667,-0.008425,-0.0030331,-0.004725965
2019-08-05,0.0202,0.0051,-0.020363333,-0.023025,-0.03796017,-0.072231952
2019-08-06,0.0064,-0.00185,-0.005443333,-0.01435,-0.031128147,-0.014748801
2019-08-07,-0.02155,0.0109,0.027403333,0.013125,0.000634894,0.023635411
2019-08-08,-0.0127,0.0024,0.006903333,0.0098,0.023118552,0.025513662
2019-08-09,-0.00185,0.0101,0.009983333,-0.008425,0.010978904,-0.01574976
2019-08-12,-0.009,0.01245,0.00802,0.003925,0.017047197,0.011292849
2019-08-13,-0.0063,0.01075,0.010436667,-0.002,-0.007738769,0.023520221
2019-08-14,-0.0037,-0.0124,0.010713333,0.002125,0.00308842,0.007288527
2019-08-16,0.00605,-0.0063,0.002823333,0.008775,0.005203144,0.003381471
2019-08-19,0.0022,0.0002,-0.018386667,-0.00675,0.007540474,0.010130072
2019-08-20,-0.0019,0.00025,0.00584,0.01635,0.009198832,0.0337346
2019-08-21,-0.001,-0.009,0.000436667,0.0081,0.018726683,0.028633771
2019-08-22,-0.00005,0.0004,-0.00248,-0.00375,-0.006189208,-0.009268673
2019-08-23,0.0022,-0.00035,-6.33E-05,-0.00445,-0.020674292,-0.005647985
2019-08-26,0.00815,0.01195,-0.010056667,-0.012175,-0.004088713,-0.039534055
2019-08-27,-0.00435,-0.00255,0.004386667,0.005325,0.010116965,-0.009389553
2019-08-28,0.0047,-0.02075,0.006063333,0.01865,0.013802206,0.04296836
2019-08-29,0.00285,-0.0047,-0.009953333,-0.0047,0.017446111,-0.020206283
2019-08-30,0.00195,0.00095,-0.000183333,-0.0005,0.013120768,0.003551461
2019-09-02,-0.00245,-0.0077,0.003703333,0.0147,-0.011067671,0.001041797
2019-09-03,-0.00235,0.00925,0.002313333,-0.000375,-0.000849488,-0.003182293
2019-09-04,0.0064,0.0001,0.01499,0.004225,-0.005240912,0.009669286
2019-09-05,-0.0014,-0.0006,0.008603333,0.001125,-0.007664883,-0.00780329
2019-09-06,0.00115,0.00175,-0.00066,-0.0002,0.010437403,-0.025437514
2019-09-09,0.0062,-0.0044,-0.00633,0.00205,-0.00083803,-0.00419077
2019-09-10,-0.00045,0.005,-0.013486667,-0.009525,0.020355499,0.042085399
2019-09-11,-0.00155,-0.00645,-0.005983333,-0.001525,0.015467839,0.003639024
2019-09-16,-0.00535,-0.0122,-0.006093333,-0.00685,0.021441628,0.013875798
2019-09-17,-0.0061,0.00475,0.006993333,0.004225,0.006461063,-0.016529614
2019-09-18,-0.00085,0.0038,0.00869,0.00765,0.008597082,-0.003920296
2019-09-19,0.0012,0.00505,0.012633333,0.001825,-0.007329522,0.018190122
2019-09-20,0.0075,0.00105,0.001303333,0.00135,0.005162632,0.00561526
2019-09-23,-0.0034,0.00115,-0.009063333,-0.0108,0.005518843,0.012297164
2019-09-24,0.0059,0.01605,-0.005213333,-0.00075,-0.011373103,-0.03406952
2019-09-25,0.0033,0.00105,0.00035,-0.00145,-0.034915349,-0.025421332
2019-09-26,0.00445,-0.00525,-0.00017,0.00905,-0.001874944,-0.026428923
2019-09-27,-0.00555,0.00195,0.003466667,0.004075,-0.001890768,-0.024820072
2019-09-30,0.01535,-0.00325,-0.004476667,-0.002425,-0.017284497,-0.022323873
2019-10-01,0.00365,-0.0267,0.012996667,0.012025,0.018200981,-0.009488814
2019-10-02,-0.0116,0.00835,0.003313333,0.00275,0.016106608,0.025688128
2019-10-04,0.0017,-0.00835,0.001083333,0.003925,0.008707218,-0.009093819
2019-10-07,0.0144,-0.0399,0.004446667,0.012125,-0.011928806,-0.036568795
2019-10-08,0.0036,-0.0039,0.002673333,-0.015275,-0.005019345,-0.011431359
2019-10-10,-0.0095,0.00145,0.00693,-0.000175,0.002942989,0.01159098
2019-10-11,0.0048,0.0089,-0.00783,0.0015,0.014081912,-0.001207583
2019-10-14,0.00015,-0.0088,0.000846667,0.00655,0.033016899,0.02615268
2019-10-15,-0.0005,0.0014,0.00281,0.009725,-0.008734974,-0.006721054
2019-10-16,0.0037,-0.0002,0.004383333,0.000375,0.010663881,-0.01954437
2019-10-17,0.00115,0.00745,-0.003823333,-0.0052,-0.011309388,-0.019082417
2019-10-18,-0.0053,0.00385,-0.008366667,-0.0076,0.000355991,0.010022807
2019-10-21,0.0058,-0.023,0.005023333,0.004625,-0.01188869,-0.024216599
2019-10-22,0.00585,-0.0212,0.004993333,0.005825,0.007081507,0.001223302
2019-10-23,0.0051,-0.0268,0.008353333,0.0095,0.013511318,-0.022579604
2019-10-24,0.00035,0.006,9.67E-05,-0.00215,-0.002826388,-0.028138975
2019-10-25,0.00685,0.02605,0.011023333,-0.000625,-0.031619607,-0.020073376
2019-10-28,0.0022,0.00845,0.00871,0.004375,-0.010230753,-0.001805571
2019-10-29,-0.0059,-0.01235,0.003093333,0.010825,0.005901237,0.002284575
2019-10-30,-0.0024,-0.0034,-0.007573333,-0.001025,-0.003163023,-0.031033278
2019-10-31,-0.0025,0.00335,0.007006667,-0.00065,0.001554645,-0.003633378
2019-11-01,-0.0007,-0.0003,0.001883333,-0.0033,0.01729423,0.001847763
2019-11-04,0.0075,0.0006,-0.006253333,-0.019575,0.02316449,-0.012889433
2019-11-05,0.0038,-0.0049,-0.003136667,0.01775,0.011371739,0.017096125
2019-11-06,-0.0023,0.0195,-0.01033,-0.01915,0.008894958,0.035139531
2019-11-07,0.0003,0.0004,-0.010276667,-0.00085,0.007752713,-0.009714817
2019-11-08,-0.0049,0.0055,-0.012843333,0.01085,0.013499972,0.020598121
2019-11-11,-0.0101,0.00555,-0.002496667,-0.007025,0.037482062,-0.009486275
2019-11-12,0.0069,-0.00145,0.00191,-0.002775,-0.036210487,0.01697937
2019-11-13,-0.00845,0.0111,-0.00038,0.0032,-0.01633962,0.01663041
2019-11-14,0.0069,-0.0052,0.01249,0.01385,0.020941733,0.000196908
2019-11-15,0.00785,-0.00945,0.002016667,0.0023,0.001793969,-0.012389153
2019-11-18,-0.00285,0.01195,0.004223333,0.0103,-0.006481405,-0.003733449
2019-11-19,0.0006,0.0093,-0.00808,0.001925,-0.029841487,-0.01259753
2019-11-20,0.0032,-0.0003,-0.00852,-0.007925,-0.026464211,-0.03065318
2019-11-21,0.0016,0.00535,-0.0075,-0.0061,-0.008348854,-0.006413355
2019-11-22,0.00565,0.00255,-0.0058,-0.004025,-0.00762493,0.00836443
2019-11-25,0.00055,-0.0095,0.005373333,0.01175,0.000368145,0.010512754
2019-11-26,-0.00535,0.00305,0.000903333,0.001075,-0.011189532,0.011089525
2019-11-27,0.00575,-0.00175,0.000353333,-0.0075,-0.008980091,-0.017652123
2019-11-28,-0.00035,0.0142,-0.006056667,-0.0054,-0.001938446,-0.014040244
2019-11-29,-0.00335,0.00165,-0.00509,0.011,-0.00346159,-0.004997064
2019-12-02,0.00235,-0.00165,-0.000196667,0.001325,0.000130511,0.000325888
2019-12-03,-0.0004,0.00695,-0.001166667,-0.00095,0.004041902,0.008559228
2019-12-04,0.0036,-0.0062,-0.005893333,0.004125,-0.003477086,-0.018287287
2019-12-05,0.0021,0.00075,0.00495,0.0028,-0.027427165,-0.010612362
2019-12-06,-0.0029,-0.00285,0.008086667,0.004025,0.019924144,0.003561972
2019-12-09,-0.0039,0.0052,-0.002893333,-0.0088,-0.033821089,0.007045855
2019-12-10,0.00485,0.00355,-0.00127,0.003525,0.011627675,-0.014505132
2019-12-11,0.00165,0.0056,-0.00169,0.001325,-0.010441843,0.011385266
2019-12-12,0.0056,-0.01295,0.008776667,0.00945,-0.006338339,0.005914057
2019-12-13,0.0026,0.0031,-0.001273333,0.001825,0.000351922,-0.002395798
2019-12-16,-0.00155,0.00945,0.003563333,0.000525,-0.008090025,0.017890224
2019-12-17,0.00595,-0.0135,0.013603333,0.0016,-0.011583628,0.002011749
2019-12-18,-0.0033,0.0054,-0.007426667,-0.0022,0.032030741,0.020764762
2019-12-19,0.0026,-0.00985,-0.00499,0.000825,-0.008709922,0.015863889
2019-12-20,0.0026,-0.00285,0.00649,0.001325,-0.005676784,0.014678434
2019-12-23,0.00825,-0.0221,0.004073333,0.003925,-0.004926887,0.002072607
2019-12-24,0.0003,0.0026,-0.00303,-0.00495,-0.019198124,0.024276749
2019-12-26,-0.00655,-0.0053,0.005116667,0.00665,-0.004657089,0.031793132
2019-12-27,-0.00065,0.0009,0.0238,0.013175,0.002791753,-0.013542162
2019-12-30,-0.00345,-0.00155,0.000146667,0.00755,-0.006363504,0.01719191
2020-01-02,-0.0175,0.0115,-0.00038,0.007675,-0.004994848,0.006061259
2020-01-03,-0.0005,0.01395,-0.00201,-0.004925,-0.011230575,-0.029168004
2020-01-06,0.0021,0.01115,0.00675,-0.007425,-0.003959954,-0.010655123
2020-01-07,0.0067,-0.01555,0.002986667,0.012975,-0.004216786,-0.019988594
2020-01-08,0.0121,-0.0023,0.016616667,-0.000525,0.01249312,0.027959059
2020-01-09,-0.0015,-0.00655,0.005063333,0.0128,0.033476488,0.023561255
2020-01-10,-0.0012,0.0006,0.003346667,0.006,-0.008849035,-0.00294823
2020-01-13,0.00065,0.00075,-0.002883333,-0.0034,0.023535027,-0.004788903
2020-01-14,0.00235,0.00325,-0.00165,-0.000225,-0.000521749,0.016160799
2020-01-15,-0.0073,0.00735,-0.0093,0.0005,-0.012493431,0.009750996
2020-01-16,0.00175,-0.0032,0.010496667,0.017125,-0.008860607,0.025226467
2020-01-17,-0.00045,0.00875,-0.000563333,-0.0084,0.003155331,-0.000782492
2020-01-20,0.0078,0.00735,-0.005286667,0.0013,-0.027402142,0.009267006
2020-01-21,-0.0028,0.00525,-0.006773333,-0.004725,-0.021131016,0.023136881
2020-01-22,0.00145,-0.00885,0.01112,0.016125,0.008928989,0.03070472
2020-01-23,-0.00535,0.00885,0.00273,0.00255,-0.010607187,0.002937095
2020-01-28,-0.01085,0.0159,0.012793333,0.0071,-0.019543722,-0.005666913
2020-01-29,-0.00065,-0.00755,-0.001333333,0.001225,-0.01527683,-0.02435302
2020-01-30,0.00195,0.00015,0.00015,-0.000175,-0.0115022,-0.009642417
2020-01-31,0.0045,-0.00975,-0.004983333,-0.002325,-0.003134121,0.012925578
2020-02-03,0.00075,-0.00665,0.01196,0.008775,0.041324956,0.035459544
2020-02-04,0.00025,0.00145,0.009976667,0.007025,0.001464289,-0.000620297
2020-02-05,0.0007,0.0052,-0.003843333,-0.012475,-0.005635537,-0.010601314
2020-02-06,0.00985,-0.00845,-0.0019,0.0006,-0.010937597,0.009321084
2020-02-07,-0.00805,0.00265,-0.002003333,0.000225,0.013733117,0.016079258
2020-02-10,-0.00485,-0.00595,0.003456667,-0.0054,0.015249308,0.016055511
2020-02-11,0.0068,-0.00125,-0.00182,-0.0037,-0.014145652,-0.003376415
2020-02-12,0.00585,0.00465,-0.00091,-0.0116,0.002206017,-0.007109631
2020-02-13,0.00145,-0.0008,0.004036667,-0.01205,-0.010380319,0.037058806
2020-02-14,-0.0003,0.01085,0.013016667,0.01265,-0.015313094,0.03782084
2020-02-17,0.00285,0.00195,-0.003993333,-0.0087,0.002043724,0.015506971
2020-02-18,-0.00265,0.00195,-0.004103333,-0.00385,-0.004244424,-0.018993795
2020-02-19,-0.00265,0.00415,0.005476667,0.011575,0.017748218,-0.016880843
2020-02-20,-0.004,0.00485,0.00456,0.00875,-0.000881195,0.005327721
2020-02-21,-0.0043,0.0072,-0.00181,0.00195,0.002336419,0.017152918
2020-02-24,-0.0031,-0.00125,-0.011643333,-0.002375,-0.017645061,-0.024322073
2020-02-25,-0.00065,-0.01085,0.01351,0.01475,0.022439098,-0.016224835
2020-02-26,-0.00195,-0.00755,-0.001876667,0.00625,0.001209303,-0.044076944
2020-02-27,0.0107,-0.01535,-0.005306667,0.000175,-0.020535974,-0.030829426
2020-02-28,0.00555,-0.0167,0.001313333,-0.0055,-0.011806317,-0.009104103
2020-03-02,-0.0018,0.00125,0.022493333,0.013125,0.028042128,0.020168438
2020-03-03,-0.00065,0.0102,0.002733333,-0.010325,0.013557836,-0.010519832
2020-03-04,0.00225,0.01,0.00284,0.008425,0.00263033,0.013724479
2020-03-05,0.00065,-0.00135,0.000156667,0.0066,-0.006409827,0.007222957
2020-03-06,-0.0111,-0.0021,0.00221,0.003375,-0.008262858,-0.007637946
2020-03-09,0.0004,-0.0082,-0.013796667,0.005525,-0.008636558,-0.029401
2020-03-10,0.00315,-0.01325,0.013596667,0.006125,0.010961416,0.028065732
2020-03-11,-0.00155,0.0022,-0.0146,-0.0084,-0.020251782,-0.038150851
2020-03-12,0.0106,-0.0183,-0.006453333,0.007275,-0.008592036,-0.012704978
2020-03-13,0.0313,-0.03895,0.007253333,0.0181,-0.025354038,-0.032490898
2020-03-16,0.0045,-0.00985,0.00501,-0.002575,-0.014413612,-0.037911967
2020-03-17,-0.00515,-0.0314,0.015136667,0.025075,0.016952569,0.054552008
2020-03-18,-0.0118,0.01245,0.005206667,-0.0126,-0.031938334,-0.020344975
2020-03-19,0.0334,-0.04025,-0.00181,0.004625,-0.029029055,-0.007474977
2020-03-20,0.0184,-0.0244,0.02398,-0.00365,0.035196209,0.073650764
2020-03-23,-0.00935,-0.0123,0.016876667,-0.000775,-0.033119871,0.023287456
2020-03-24,0.02415,-0.0135,0.008693333,0.029325,0.030802675,0.089001892
2020-03-25,0.0049,0.02655,-0.024993333,0.00065,-0.008066968,0.002258172
2020-03-26,-0.0278,0.02865,-0.000566667,-0.010575,0.036058184,-0.067086998
2020-03-27,-0.0015,0.0122,-0.00621,-0.022325,0.039925728,-0.047969533
2020-03-30,-0.0228,0.01735,-0.00031,0.005175,0.030492553,-0.003129991
2020-03-31,-0.0178,-0.0129,0.024693333,0.009225,-0.002826067,0.019541372
2020-04-01,-0.0249,0.0294,0.003156667,-0.0192,-0.014890397,0.031678177
2020-04-02,0.00465,-0.01345,-0.015516667,0.00645,-0.005291252,0.031265095
2020-04-03,-0.0061,0.007,0.00079,0.00105,0.008694446,0.049445597
2020-04-06,0.0051,0.00435,0.00386,0.007025,0.031345375,0.015013133
2020-04-07,-0.00015,0.02145,0.00571,0.0028,-0.017374814,-0.008056756
2020-04-08,-0.01685,0.0153,-0.0088,-0.0047,-0.03259153,0.030708658
2020-04-09,-0.0008,0.0032,-0.00318,0.0002,-0.017928859,0.017216494
2020-04-10,0.00885,-0.003,-0.011896667,-0.0031,-0.024712505,-0.025837955
2020-04-13,-0.00405,-0.00255,-0.01326,-0.007725,-0.032675382,-0.046187411
2020-04-14,-0.00165,-0.0056,-0.011216667,-2.50E-05,-0.01260557,0.00537629
2020-04-16,-0.01045,-0.00705,0.01652,0.018525,-0.007157742,0.02382384
2020-04-17,0.0096,0.0053,0.005903333,-0.0075,0.000696091,0.013245926
2020-04-20,-0.0088,0.01775,-0.003536667,-0.014125,-0.018823627,-0.018389921
2020-04-21,0.0059,-0.006,-0.006253333,-0.003525,-0.003962105,-0.002934542
2020-04-22,-0.00085,-0.00435,-0.00996,-0.0095,0.020968046,0.026410683
2020-04-23,-0.00305,0.01285,-0.000453333,0.0134,0.004968901,0.001964699
2020-04-24,-0.00025,0.00015,0.01035,-0.01505,-0.020127731,-0.010500478
2020-04-27,-0.00315,0.0016,-0.02033,-0.0074,0.002256622,0.000739324
2020-04-28,0.0004,0.00425,-0.00653,0.00205,0.029837667,-0.018799534
2020-04-29,-0.00005,0.0021,-0.009756667,-0.013125,0.002584163,0.00408189
2020-05-04,-0.028,0.00485,0.008746667,0.00665,0.00325584,0.029320986
2020-05-06,-1.00E-04,-0.0021,0.019403333,0.008375,-0.000872915,0.000526779
2020-05-07,-0.0068,0.0069,0.011236667,0.007625,0.016082159,0.008291235
2020-05-08,0.00095,-0.01025,0.009443333,0.013525,-0.001085735,-0.002147026
2020-05-11,0.00565,-0.0059,0.01972,0.007975,-0.014947348,-0.005168987
2020-05-12,0.0004,-0.0012,0.00994,0.0135,-0.005640686,0.020245702
2020-05-13,0.00435,-0.0069,0.00147,0.00905,0.004594862,0.030287064
2020-05-14,0.00295,-0.00405,-0.004256667,0.020425,0.000835948,0.006442707
2020-05-15,-0.0055,0.0021,0.004956667,-0.000975,0.026084502,0.030522859
2020-05-18,0.00305,0.01565,-0.000566667,-0.005675,0.000666487,0.016664409
2020-05-19,0.00925,-0.0006,-0.006673333,-0.0047,0.010766857,0.003803724
2020-05-20,-0.0059,0.00455,0.017683333,0.004675,0.006318104,0.017963679
2020-05-21,0.00165,0.00255,0.011006667,-0.005475,0.00189142,-0.005088944
2020-05-22,-0.00425,-0.0007,0.00486,0.00855,0.007566649,-0.030729832
2020-05-25,0.00335,0.0021,0.006353333,0.0113,0.026321387,0.006577435
2020-05-26,0.00345,-0.00135,-0.01316,0.0089,0.013236432,-0.001129275
2020-05-27,-0.001,0.00565,-0.008746667,-0.017,0.004202915,-0.018153911
2020-05-28,0.0077,-0.00195,-0.001186667,-0.004225,-0.015179442,-0.016956683
2020-05-29,-0.00055,-0.01935,-0.005783333,-0.000975,4.48E-05,0.013119294
2020-06-01,0.0031,-0.0174,0.00481,0.0169,0.032757563,0.011460981
2020-06-02,0.0002,0.00285,-0.005763333,0.00065,0.008478525,0.01602866
2020-06-03,0.0198,0.0039,-0.020603333,-0.007025,-0.008194057,0.005096521
2020-06-04,-0.00245,-0.00645,0.019503333,0.0055,0.014744518,0.014578577
2020-06-05,0.00745,-0.00415,0.003073333,7.50E-05,-0.011878185,-0.003896955
2020-06-08,-0.0026,0.0016,0.011916667,0.0112,-0.028340759,0.012802326
2020-06-09,0.00495,-0.0051,0.006766667,0.005725,-0.022857623,-0.006905042
2020-06-10,0.00575,-0.0098,0.01979,0.007775,-0.027933048,-0.001912764
2020-06-11,0.0049,-0.00765,0.015846667,0.0099,-0.017621848,0.013508871
2020-06-12,-0.00085,-0.0056,0.0145,0.017625,0.016497417,0.005261294
2020-06-15,0.0023,-0.00075,-0.003766667,-0.006625,-0.013500825,-0.049802318
2020-06-16,0.00885,-0.01885,0.003323333,0.011675,0.010931002,0.042754511
2020-06-17,0.00325,-0.00155,0.011946667,0.0035,-0.004476119,-0.00783271
2020-06-18,-0.0126,0.0102,0.000896667,-0.001325,-0.004625847,0.007731515
2020-06-19,-0.01505,0.00545,-0.004903333,-0.006625,0.018028208,0.009231555
2020-06-22,-0.0052,-0.0165,0.012556667,0.00965,-0.008390089,0.01539256
2020-06-23,0.00715,-0.0025,0.012466667,0.008525,-0.014418082,0.007787228
2020-06-24,0.0056,0.01085,0.007356667,-0.002525,0.007933131,0.016977849
2020-06-25,-0.01015,0.00045,0.004216667,0.0117,0.006743265,-0.01127914
2020-06-26,0.0042,-0.0035,-0.007446667,-0.01085,0.017309773,0.008748698
2020-06-29,-0.0007,0.0038,0.00316,0.000975,0.006460377,-0.004389051
2020-06-30,-0.00095,-0.0006,0.00229,0.00935,0.028817593,-0.025114389
2020-07-01,0.0022,0.0088,-0.014776667,-0.011425,0.013742819,0.012360048
2020-07-02,1.00E-04,-0.0043,0.009253333,0.009925,0.003682899,0.014676261
2020-07-03,-0.0023,-0.00055,0.011456667,0.0128,-0.0165186,0.006630466
2020-07-06,0.0035,-0.0011,0.01479,0.001175,-0.020739532,0.007355998
2020-07-07,-0.0068,-0.00445,0.00304,0.008075,-0.013042528,-0.001831056
2020-07-08,-0.00305,0.0026,0.000743333,0.0068,-0.024716662,0.024756633
2020-07-09,0.00065,0.0012,0.012433333,-0.0047,0.004389594,0.008977574
2020-07-10,-0.00105,-0.00725,0.0113,0.016375,0.007006305,0.004341782
2020-07-13,0.0088,0.0104,-0.013763333,0.002525,-0.008440869,0.011215165
2020-07-14,-0.00115,0.0008,-0.00993,0.0048,-0.007755099,0.003210507
2020-07-15,-0.00055,0.0063,-0.005146667,-0.009525,-0.00488694,0.024254092
2020-07-16,-0.00495,0.00615,-0.01214,-0.008475,-0.009829057,-0.018211016
2020-07-17,0.0015,-0.00375,0.013283333,0.0123,0.008211221,0.0086713
2020-07-20,0.0096,0.0031,-0.00547,-0.001725,-0.00046846,-0.007243611
2020-07-21,0.00835,-0.0007,0.019996667,0.006075,0.009260104,0.005677304
2020-07-22,-0.00115,0.00425,0.000266667,0.00165,-0.001145349,-0.004306533
2020-07-23,-0.00665,-0.01345,0.011473333,0.01895,-0.011902129,0.001891372
2020-07-24,-0.0042,0.00355,-0.005236667,-0.0063,-0.007269168,-0.001217235
2020-07-27,-0.0037,0.001,0.008666667,0.00465,0.004151617,0.01949317
2020-07-28,0.0145,-0.01075,0.01337,0.00225,0.006058867,0.008829962
2020-07-29,-0.0034,0.0086,-0.005926667,-0.003175,0.02562354,0.006010524
2020-07-30,0.0043,0.0149,0.0063,-0.001775,0.006807619,0.000240084
2020-07-31,-0.00975,-0.00755,-0.00314,0.00635,-0.007010611,-0.009144676
2020-08-03,-0.0017,-0.0013,0.007633333,0.0163,0.008093994,0.006731975
2020-08-04,-0.0011,0.0045,-0.007443333,-0.009225,-0.007627533,-0.001893842
2020-08-05,0.00635,-0.0165,0.011763333,0.0128,-0.016047584,-0.000612591
2020-08-06,0.0102,-0.0058,-0.001913333,0.0019,-0.017086124,-0.008190255
2020-08-07,0.00015,-0.0048,-0.009236667,0.000575,-0.014680439,0.005104334
2020-08-10,0.0069,0.01025,-0.008296667,-0.0039,-0.011098426,-0.003492487
2020-08-11,0.01455,0.00095,-0.021953333,-0.01785,0.002881545,-0.010894716
2020-08-12,0.00815,0.0061,-0.00895,-0.01045,-0.020124165,-0.010677813
2020-08-13,-0.0068,-0.01385,-0.006483333,-0.003825,0.005144893,0.000715634
2020-08-14,-0.0045,0.01295,-0.002036667,-0.0111,-0.020551556,0.002960218
2020-08-18,0.01895,-0.0146,0.025223333,0.0158,-0.015537365,-0.025391423
2020-08-19,-0.0097,0.00015,0.001503333,0.01485,0.018798665,0.010479606
2020-08-20,-0.0061,-0.0033,0.003713333,0.002175,-0.021531084,-0.031537317
2020-08-21,0.00775,0.00065,-0.002446667,-0.01395,0.022974297,-0.008358223
2020-08-24,-0.0023,-0.0127,0.00405,0.01155,0.003359263,0.01813147
2020-08-25,-0.006,0.0159,-0.01162,-0.0021,-0.030464193,0.00858553
2020-08-26,-0.0109,0.0087,0.01301,0.004175,0.001378974,0.004559078
2020-08-27,0.00385,-0.00345,0.006513333,0.007775,0.007827479,0.006467083
2020-08-28,-0.0109,0.00255,-0.00902,-0.017975,-0.010024156,0.017343927
2020-08-31,-0.0071,0.00525,0.010486667,-0.00625,-0.00966441,0.008882451
2020-09-01,-0.00155,0.0057,-0.008093333,0.000575,-0.007755385,0.010348289
2020-09-02,-0.00465,-0.0102,0.008763333,0.00665,-0.014473479,0.020662193
2020-09-03,0.0044,0.00685,0.019883333,-0.004,0.024919593,0.005704605
2020-09-04,-0.01115,0.00505,0.005496667,7.50E-05,-0.004176144,-0.002235899
2020-09-07,-0.00745,0.00525,-0.005186667,0.003475,-0.006937437,-0.003390517
2020-09-08,0.01055,0.0001,0.002253333,0.008075,-0.009834712,0.010609311
2020-09-09,-0.0071,0.01125,-0.005843333,-0.0118,0.03295366,0.000116458
2020-09-10,-0.0149,-0.00165,0.004266667,0.006625,-0.008553387,0.004070666
2020-09-11,0.0018,0.0099,-0.00454,-0.000475,-0.001971917,0.006212516
2020-09-14,0.00055,0.00375,-0.0066,-0.01445,-0.046012968,-0.004611295
2020-09-15,0.0026,-0.0099,0.007213333,0.005575,0.019378009,0.002258855
2020-09-16,0.00155,-0.0091,4.67E-05,-0.0175,0.00746492,-0.020565082
2020-09-17,-0.00275,0.0011,-0.004586667,-0.00295,-0.000944225,-0.005313711
2020-09-18,0.00845,-0.003,0.00145,-0.0103,0.0010063,0.000592544
2020-09-21,0.00305,-0.0011,-0.002413333,-0.014675,0.005378094,-0.021239639
2020-09-22,-0.00485,0.00445,-0.009236667,0.0038,-0.003139889,-0.03091161
2020-09-23,0.00085,0.0051,0.001433333,0.00475,-0.001363027,0.007296594
2020-09-24,0.00445,0.0076,-0.00246,-0.017475,-0.007414135,-0.035410525
2020-09-25,0.00375,0.00305,-0.002763333,-0.014575,0.010846243,0.006553185
2020-09-28,-0.00745,-0.0055,0.007303333,0.0197,0.026161879,0.002128423
2020-09-29,-0.0003,0.002,-0.0082,-0.0023,-0.001517514,-0.01196997
2020-10-05,0.00105,0.0067,-0.007893333,-0.008325,0.001079573,0.002530794
2020-10-06,-0.0027,0.00405,0.012473333,-0.01985,0.008093368,0.005478745
2020-10-07,0.00105,0.00255,-7.00E-05,-0.0018,-0.013624792,0.005818093
